Inlet TDS (kg/L),Flow (L/s),CAPEX (kUSD/year),OPEX (kUSD/year),Li Efficiency (%),Status
6.6687352862794,0.007103514587079422,4.239167791546087,20.345660795385765,39.176597810725845,1.0
3.970655885776002,0.00825931266817401,3.74327243081024,16.008739078667762,38.05026687075488,1.0
6.6144810952923345,0.00819763497635325,4.237685352215168,22.469683649863846,39.65286747667506,1.0
9.048099309365412,0.0022268865544065974,4.630806701191174,14.08315048967708,40.05109582639636,1.0
1.304925590909268,0.008031565678128705,1.9882381217862215,5.758698679466545,28.71677984481133,1.0
2.3569916221692826,0.0020855888771187155,2.08709759262517,4.394832288589183,34.67510730393964,1.0
12.761771713846194,0.004707915204354493,5.335833038463888,23.99812677239664,37.97807350259217,1.0
3.9379256643863747,0.006174271841496062,3.7274434642415954,13.457180776751342,37.45754196287188,1.0
4.267805990143988,0.00699120369131549,3.7924679229382194,15.117020909120004,38.0234789444416,1.0
3.5102518127734648,0.004475489219771079,3.641561381149467,10.853429713274837,37.253486403569056,1.0
6.572803318349247,0.00883169601787278,4.234893804719784,23.688107269857014,39.92309969087528,1.0
7.30481324430199,0.0029176627877190017,0.0,0.0,0.0,0.0
2.045257319916245,0.0011640140984850017,1.5665625132614596,3.051949712269497,38.87951218890257,1.0
13.9010855555908,0.008066080691638309,5.598950560952747,38.44083224273931,39.50551414951472,1.0
19.583851163801132,0.006031433227778401,6.614419071358705,39.41359521266887,37.95364530164589,1.0
16.629612218301173,0.0015368082242680672,5.984599511667577,19.174476385315035,42.391414162967,1.0
9.84329844853547,0.0070207050648890415,4.828096084415482,26.432501070969316,39.18369396943506,1.0
12.676333627058497,0.0014792962223233394,0.0,0.0,0.0,0.0
15.167959081758983,0.002429176962425655,5.737244075745282,19.933139322220804,39.20534407634496,1.0
19.48384874019365,0.0028204718517217914,6.5246012369534725,25.019330774670347,38.21692752102123,1.0
7.223204708463565,0.005527079805216344,4.328896705631127,18.141372428896116,38.574758783391985,1.0
19.30652707714065,0.003538196506973505,0.0,0.0,0.0,0.0
4.427768041221675,0.0038372560354811955,3.8060418106981606,12.100947100161388,39.61393695294627,1.0
6.017985609973922,0.00736703125986774,4.120121354764372,19.491676903161245,39.16482238284627,1.0
19.677355806029198,0.008952878078133383,6.699847319918036,56.14161657204103,39.72751713008737,1.0
10.09518015336246,0.005178769527866293,4.853213951305711,21.68836529104673,38.345312899077996,1.0
4.873935743810895,0.008927662598934401,3.9162763287748805,19.38152737665955,39.264734351314125,1.0
6.2555350863970585,0.002731337141044286,4.130994561431667,12.270258163567659,39.435956992595194,1.0
5.397957803727474,0.005421801384568885,3.99243817276852,15.016713646169222,38.27309880979289,1.0
14.697595129252491,0.00910365719810343,5.766204787690567,44.834104131525,40.05676610798266,1.0
6.74447342181175,0.00524408908830647,4.238618288387789,16.838530051382076,38.45828961156471,1.0
3.0631451299852217,0.004871593182301971,3.561231554252599,9.644547281266224,33.18326877636019,1.0
10.917657254841894,0.00998327126520459,5.066482726764774,38.47578041590817,40.67348631270189,1.0
18.056495642132663,0.0019047071991676113,6.248014956972081,21.117774749012792,40.651379120354754,1.0
1.7976045294204042,0.0014335266792810933,1.4380834292106417,2.870544787076785,37.13366654423268,1.0
4.3318669637468465,0.004841475908846336,3.7935398971522165,12.639308524273645,37.87498082692435,1.0
17.940100435428157,0.001585287641745366,0.0,0.0,0.0,0.0
7.4824196691768785,0.009689584772380393,4.413578829281328,28.054015624180362,40.4379175587597,1.0
3.0141416121677964,0.001933757872226727,2.6086477019105176,5.426560475173514,35.09500644165002,1.0
15.725101155702944,0.00873200166893581,5.952531271778187,45.56429152141918,39.78855676403334,1.0
6.15442441698762,0.0012157143685700817,4.102395019773579,9.174282108337037,41.88319483558011,1.0
6.404766461959817,0.0016555077877295128,4.150332362703907,11.08750577373141,42.77320964226206,1.0
13.496491622847772,0.00927341009235743,5.542924157973571,42.576867701539584,40.20948114462304,1.0
18.453143051585414,0.005274603827791065,6.389557212643159,33.976418042496206,37.674393328843266,1.0
7.621834611429542,0.0054344086643142,4.401418697143868,18.578200404189378,38.549711593355276,1.0
10.610705263871623,0.003022635617165982,4.921862819582671,17.012075386382786,38.595245779395334,1.0
18.438676925631444,0.001619042835736795,6.31095054943851,20.772931673575563,41.9275417213372,1.0
16.19670621555443,0.0070562839074121905,6.0087295159494465,38.61937427922077,38.76745824513508,1.0
2.664953608389701,0.0073753357473685536,3.496051187313552,11.6225912617941,33.857440655661236,1.0
2.9662743582111566,0.004039510462356462,3.2158546047946155,8.206204871815372,33.64905684953383,1.0
7.16633440448921,0.00372367613212023,4.303656425570664,14.653696279620572,38.37687865978079,1.0
2.9772130954916394,0.0038874977186154295,3.1714504159698955,8.04029053957481,33.92759880193948,1.0
10.222580109852135,0.00591088830080731,4.885258491341979,23.911713093431523,38.6255554226415,1.0
2.1337153886470985,0.00781384025666554,3.2044722607450202,9.236409138223994,28.93412896879909,1.0
9.353190761309685,0.0011235329540704442,4.6744216937154395,13.007600444410517,45.27916303605946,1.0
13.174549127553458,0.00967279687286543,5.488666274520382,43.422895268588725,40.44221341213882,1.0
10.925836442785547,0.00775860891958915,5.038692261781395,30.910131392121688,39.51124688811017,1.0
18.271927899450205,0.00874419870401506,6.430989916915933,51.601512328213616,39.66514106426436,1.0
12.113625617610701,0.004273587617029044,5.211194945143579,21.851167594168295,37.97777363452117,1.0
5.917409557579174,0.005581569301375654,4.089034676229462,16.12484940800943,38.4518789279314,1.0
8.439288791413812,0.003834088412683804,4.536278818223679,16.351215968125533,38.3011212427358,1.0
7.955957251207472,0.005610240681933645,4.464471188555725,19.489044984899948,38.61200504928159,1.0
3.600009006921343,0.0041653500779133806,3.6566945060043285,10.515613207778742,37.026687311570235,1.0
12.391058708488773,0.002148581251074419,5.232257179181741,16.873770505991626,40.06639258543177,1.0
9.259204723426922,0.0036839643405380852,4.683963234857522,16.98873968040664,38.28683398928666,1.0
15.02188149343678,0.002188052825158185,5.706859109175228,19.23019615525142,39.82334176263158,1.0
19.66070761081862,0.008226711660279776,6.679547346581311,51.776716406348086,39.274150563868176,1.0
17.73987264710938,0.005296603994960534,6.258990433510631,33.06622908488817,37.73737690420899,1.0
14.641322775980486,0.0029326930616912594,5.650433016432544,20.764267627998244,38.38868927443039,1.0
3.496602621546383,0.0020033041128840303,3.058278713211601,6.397553092984218,34.89389361529109,1.0
11.793707758083077,0.007448916185807201,5.1962944917076985,31.655210803232112,39.293773572542506,1.0
8.95177124589911,0.009455460916578146,4.688616067374375,31.438058087464984,40.41819578367306,1.0
6.0026410244444355,0.0017656658788419767,4.078837418023927,10.629932109350714,41.832718846357594,1.0
9.638689755078774,0.0097561097233635,4.821723938508308,34.19033703559839,40.57127376902923,1.0
9.862495519953338,0.0037544089103880205,4.794468605031185,17.83334749734303,38.22229127057009,1.0
7.934179141279991,0.001075856805349848,4.419974116815259,11.495602352909263,45.408494642753645,1.0
10.89678032283801,0.007119040424912716,5.025012347837809,28.77315289234922,39.17464232065027,1.0
1.0877820334335524,0.008116495747976448,1.6665891732490525,4.835998772859761,28.632941757267382,1.0
10.302401921076598,0.00920272161356368,4.940230658332388,34.18965568375312,40.28973823936119,1.0
9.992773833068282,0.0067397984667805656,4.852554093828383,25.89919507776434,39.034818112965056,1.0
2.799368752573743,0.008885378568620338,3.5261247560278424,13.146776147727495,34.731096889308155,1.0
10.358600754326975,0.007626095264592216,4.931217833238024,29.290898538877926,39.47005170375787,1.0
5.96782930990724,0.005862153664315412,4.100255156146187,16.690899158874544,38.555244621981586,1.0
6.527164246214909,0.009032220199543691,4.227900169136762,23.98881849193011,40.00037777936051,1.0
4.5619726143475345,0.009473590613627795,3.8606476026063743,19.323442553728817,39.20259655786154,1.0
5.495198695232941,0.006829778276081786,4.019332444743059,17.45392290710439,38.78156260199798,1.0
15.54639338629464,0.0038586826934575457,5.8304813037185745,24.573879755950966,37.70363327779824,1.0
9.680719484413766,0.0029085350118026442,4.752182221264741,15.851204716462588,38.78543823351694,1.0
2.1748037132794558,0.0011140801712181843,1.65247504934267,3.2037730441361583,39.27761453575138,1.0
11.788767507014592,0.0026061311936162847,5.129750751653752,17.26133546006673,39.070278739342186,1.0
7.611697453625983,0.0051904012772972085,4.397412688666746,18.04895764064982,38.4699394717924,1.0
1.8988091102365803,0.0034242769754672057,1.957130325109962,4.705966187423261,33.73652881125805,1.0
17.581045531847504,0.007567548675423954,6.276520639238875,43.79885012766623,38.98230209806113,1.0
14.246287222618953,0.003742699467427212,5.591905366318611,22.741195152827146,37.84529701174079,1.0
15.97625315237594,0.005545102913353691,5.9395811809568295,31.579145215675023,37.98278963542337,1.0
9.651319346218447,0.006703264662744163,4.788838055483041,25.162541360944218,39.03512518891295,1.0
5.297584375997353,0.004943981810015275,3.9710694110015314,14.147817794275369,38.15443714691405,1.0
1.9530725201460255,0.00593982833436443,2.548991075087822,6.984412502341871,30.97230027375206,1.0
10.56116791711662,0.006509004158297882,4.955069935727256,26.247279969788934,38.884668300149244,1.0
10.149584060299738,0.00937656166508365,4.913591937072819,34.35802209693688,40.38040371826823,1.0
16.806064893234996,0.003750482918423402,6.057767732644243,25.594791304612798,37.62884160306345,1.0
11.97687966941668,0.003964059381065917,5.18202172093432,20.809012266884295,38.00166518995843,1.0
4.048035439270686,0.0035248053123454926,3.7354852316489473,10.618370760231924,38.365357351459124,1.0
14.958396208508432,0.0034809778640493495,5.717043455519715,22.69624355187735,37.89343641664807,1.0
18.991362428416814,0.003808895933107479,6.456625210077888,28.223278120510034,37.444256522839574,1.0
4.698840189889328,0.0035350522142552614,3.853783831205437,11.93660409546807,39.494853838339196,1.0
5.05995614727555,0.006428133742772429,3.936213656122897,15.95265006681981,38.440851044015666,1.0
18.347018061046423,0.008470563181678284,6.439050966552632,50.25181954787792,39.49326150893178,1.0
6.08804386430818,0.004803353566824094,4.114981983750093,15.084678324583448,38.29084574389985,1.0
6.818274782588378,0.006254330886770773,4.260160278494133,18.922626037244946,38.829992526858526,1.0
12.571354413699545,0.0015967107769842795,5.2570724820002575,16.055318069210177,42.15454285858154,1.0
4.934978066411429,0.009646468395746437,3.9320566206544427,20.692711151593798,39.57941902256245,1.0
12.743793317936898,0.006645567361391526,5.361154426363235,30.600656004938024,38.7934584181681,1.0
9.010803823737067,0.006797487998224628,4.671118000242462,24.22306910637289,39.10843061215023,1.0
11.312442780890777,0.007603187029547354,5.108740720616352,31.20142356513366,39.406575991948436,1.0
15.896488408532479,0.003384209888759521,5.8857057834137585,23.371742534104037,37.87527016604454,1.0
3.7266481049019413,0.0011595177718203458,2.8523566183850884,5.554520257690663,38.91425285218206,1.0
18.708224403906875,0.001811292539316623,6.363317919588897,21.426594235880312,41.01525646777131,1.0
13.475259978604376,0.001799925893992459,0.0,0.0,0.0,0.0
15.296178129038296,0.006973100424610567,5.839946220482372,36.564967661138716,38.78281323379529,1.0
9.315225551869714,0.005136699225396881,4.709583345794946,20.444025177791687,38.38755131186384,1.0
15.046567392185759,0.0031052357530160324,5.726701473241708,21.65091816378915,38.16803979430923,1.0
7.590901016714364,0.008009481271721224,4.418683765692332,24.316247379181217,39.67827706901918,1.0
17.48305851096054,0.006268215337811085,6.2315196081148505,37.182434947931206,38.22824825642619,1.0
13.826183668609133,0.004217593988463322,5.52292060710903,23.766035221076315,37.81955341911288,1.0
11.687829034801714,0.008779776894468991,5.195169625172647,36.16946507549933,40.0219014798456,1.0
16.413132216545137,0.006164483072669707,6.031771169443225,34.938916162067,38.25169684622946,1.0
11.99992891718991,0.005156037075176545,5.202562529331131,24.366657422342914,38.17563363930181,1.0
10.99872426302395,0.001925410861984847,4.978709815573087,15.290431537880375,40.84049972892032,1.0
2.7443829260074644,0.009262846912995663,3.517044112992035,13.25722936642787,34.529826569031584,1.0
18.868740319346518,0.009113957866173465,6.551483005327971,55.140094589727354,39.86334544074596,1.0
16.27227376412555,0.0054169353812363475,5.991637549412759,31.478185630486585,37.903280354962604,1.0
10.274637366776954,0.007383557922274456,4.91260864930382,28.368476347444656,39.34788472437049,1.0
6.718877944660512,0.004899140759564204,4.231252743331217,16.16184878872121,38.368101465033725,1.0
4.404728755427788,0.004130869525934286,3.803314566778613,12.100082713144745,38.575450978332874,1.0
9.954652542070136,0.0010344483484089801,4.781126031260867,13.349710617515397,45.87376449636832,1.0
4.821159452732778,0.0030554671279554033,3.8734093259579927,11.948880791488152,41.523955958496686,1.0
17.221238830531533,0.009431374543683962,6.248021548620964,52.804035158818465,40.12852349979354,1.0
1.6482273676567936,0.00835023856125722,2.563372292070104,7.4751014204351485,28.404892954378415,1.0
6.78589715940208,0.005467988447162605,4.247979036780486,17.32760951418257,38.531262249195144,1.0
12.862889020294888,0.004189158507557498,5.346728263818451,22.514189030857185,37.90715390938686,1.0
1.4705984121890514,0.0023708990830259595,1.3573121680988338,2.9237647813460734,34.05032737883472,1.0
8.52920500462131,0.006280966206472746,4.576641319386191,22.02501848905024,38.8809068210688,1.0
11.598796565786207,0.006591453583113678,5.148274835671567,28.36228200121028,38.852197127025086,1.0
12.638396157842875,0.008691776812438393,5.3723619875122965,38.10719669568709,39.928790962924474,1.0
14.582961621458383,0.007652369032410974,5.71924668295345,38.122548913896594,39.22381727080981,1.0
12.55343332089649,0.009971003914097169,5.375912155143952,42.96477280174626,40.6243390387915,1.0
19.725029563527297,0.004294066061672559,6.601024035678817,31.13438957256581,37.33830784762779,1.0
5.460669380720712,0.0033259996332920634,3.9909230836578997,12.224296555850488,38.805051524244874,1.0
18.18858414499286,0.003366131993466685,6.301422154091408,25.6728170115816,37.714293127054056,1.0
17.276134106023942,0.007330484332990907,6.214841657336114,41.99764369543524,38.858082140078956,1.0
14.996784609114439,0.007246672798684801,5.7892007809054915,37.1902734092498,38.96112653849197,1.0
16.652978187987333,0.0013169073090792283,5.984769454962691,18.781503166422233,43.705660711559055,1.0
1.2880299481697388,0.0038686812067249285,1.3690348556472034,3.467957535339835,33.963113899212374,1.0
5.361649276022094,0.002591904511347114,3.9685468196807,12.058784140223189,42.33420106122418,1.0
10.848197806235188,0.007845140432164974,5.025322893208781,31.028917234422757,39.56126629617664,1.0
13.117345791036271,0.0061326586772799604,5.422499476641169,29.384321765553157,38.499152538590145,1.0
13.284766026584409,0.009047714702558406,5.49939968309352,41.101992516606465,40.09413408452163,1.0
16.78021893096258,0.009522854913044183,6.166710109920897,52.15953221003342,40.20193661627918,1.0
16.06921789143005,0.005542418327962443,5.956636505919247,31.706307647643694,37.97402951424335,1.0
11.828723458712943,0.006774711979868781,5.193404778552929,29.394991777359326,38.930451118890076,1.0
5.131975708784433,0.0072675273653910405,3.954605120890217,17.400966094430384,38.787809510475874,1.0
9.134789492117562,0.009505854014201457,4.723699698767715,32.07249858794112,40.44557022606443,1.0
6.877787575949107,0.008334472660753774,4.288081734199235,23.386543319794868,39.75558833604715,1.0
7.360635785499117,0.009012484876572347,4.384518468969326,26.114899583752887,40.12114883121446,1.0
13.760828643417106,0.008817480364684379,5.585139233963615,41.29233999830377,39.941423461295365,1.0
6.327271812984237,0.0013986956796430052,4.134626210666453,10.0049243970424,42.19500556998245,1.0
7.50244364981059,0.006491554653895155,4.388689480980784,20.668141575173795,38.97367633890428,1.0
15.619343286274237,0.009297281950214797,5.943350973679514,48.05093509910947,40.123688223814895,1.0
3.237003743102766,0.009355432079812875,3.6102181388449206,15.063415982521056,36.72716567368482,1.0
7.520968410151295,0.007506315954638951,4.4011112933237415,22.992523711298222,39.438654308626326,1.0
7.730715064249865,0.007193392956796581,4.437322566460277,22.703959599095814,39.301974993542096,1.0
4.644710466735659,0.003617658929874886,3.8443813794079214,11.955694922104998,39.37969178725951,1.0
3.9606758614531903,0.00848444417764616,3.7424735806535816,16.262232902060745,38.11048096501744,1.0
9.191053797706358,0.005884980185950605,4.6947466843260415,22.151776728836744,38.67948832088764,1.0
15.310009578217418,0.008683974687835685,5.873708542994908,44.361803227692306,39.78255402066464,1.0
1.1947325272282587,0.008763431132668545,1.9063361129354384,5.605360068493036,28.01121799652604,1.0
18.255279570769392,0.009482548484432148,6.444183605079204,55.732647659372034,40.11369687615341,1.0
17.066644868983044,0.006107486596381315,6.151351876007565,35.74555631800915,38.172384353626505,1.0
7.210617028489718,0.006764942925572223,4.3369847020449095,20.714132682535368,39.08040885851215,1.0
14.472926404054961,0.009166667874041613,5.725024805642435,44.56308216584862,40.10361686926117,1.0
2.766236471155949,0.009950493924506563,3.523479246038145,13.915170145529569,34.88090266311022,1.0
12.800046037057164,0.0012670403263113992,5.293495225380677,15.742812096934756,44.03253001775973,1.0
2.0992324601479857,0.007747488313636562,3.138648291294865,9.032970102340208,29.001074141783224,1.0
4.4991708012423235,0.004395256706112712,3.821892411234405,12.386551509732355,38.12588833413748,1.0
10.9591337501408,0.0066816940890478595,5.03095940015475,27.498876689838042,38.94429710264742,1.0
19.63356007554461,0.00841111905361666,6.678805571969299,52.80292909283982,39.39127911610225,1.0
5.808204347323373,0.0023999949524209562,4.047973028307986,11.734096286976834,41.035501969535865,1.0
3.0998084890879776,0.007685092607415149,3.578133619678293,13.067193363648984,35.83479871671859,1.0
19.564597792646005,0.00918971701580627,6.684253042374963,57.300370247057764,39.879026791525156,1.0
5.863187854991702,0.001751881739811514,4.05368471150792,10.283502352590013,41.33749109215508,1.0
19.157606365637527,0.001463947036711158,6.436776166987663,21.003137166047754,42.77344646164889,1.0
6.180014380737561,0.001985622526293442,4.112218144953917,11.790310779780459,42.74555024684453,1.0
6.486641421735177,0.005901538928289245,4.196202422889438,17.65501466849427,38.65521366112542,1.0
11.063447805484993,0.0036693815189425046,5.011917033207619,18.990545791719224,38.14789666450653,1.0
14.22690644740755,0.007923233752970769,5.657440756826818,38.53874283490888,39.4032547389108,1.0
9.123993251923503,0.0071304936127445095,4.6956882887914935,25.335231835356545,39.267916014959745,1.0
3.2202542274090646,0.009344252863168683,3.6070169106084657,14.996195184695244,36.66811476826315,1.0
4.844258775317202,0.001444467867510424,0.0,0.0,0.0,0.0
7.052406525088653,0.002790665065809647,4.27553554163581,13.075025327898611,39.143090548960096,1.0
1.4341475366487866,0.00785604607080903,2.15992795337585,6.231620871293823,28.891721518113776,1.0
16.10040473090453,0.007906866347091236,6.007076924980505,42.43488316906235,39.27736276802559,1.0
15.348977660451016,0.007338932937454228,5.856378837525543,38.28168364081661,38.9904152729507,1.0
2.331967799331016,0.005810887070365157,3.0103506621856093,8.214340437034537,31.1265946058414,1.0
8.77250413299502,0.0012421783335625836,4.571606430132204,12.705009227930793,44.5612397693857,1.0
8.190848022105733,0.008166430520361579,4.53234552037212,26.0702567940384,39.77962743884081,1.0
7.854146259395446,0.004181205673190518,4.432853272431789,16.33010866902401,38.29231483686153,1.0
9.74237055065478,0.005326406763424377,4.7901048698577116,21.560145426886116,38.42277824867728,1.0
14.437607472610523,0.008849405996155468,5.712836441300943,43.052563285268576,39.92446063338836,1.0
16.851870229550407,0.0027646338136190435,6.047428428287955,22.384034129110546,38.468758492582,1.0
7.032189386651346,0.006786407975812989,4.30407818929598,20.41477304259187,39.07655249425975,1.0
11.24568365445145,0.005001432577906156,5.062123010883905,22.833378746148878,38.192830357633554,1.0
10.582452864374396,0.007322189688400511,4.969139362306503,28.797927951632754,39.29951506258356,1.0
15.88386208550879,0.00679143936139577,5.945662930314893,36.83621936886102,38.63686580553096,1.0
3.5808531806167814,0.0061783923678096556,3.6614995067030467,12.809820513389207,37.018250787124515,1.0
5.314764312789546,0.005085256189590051,3.9750812735959626,14.37996711929222,38.178515365721324,1.0
13.441281870101417,0.003519384030870915,5.442056751378086,21.193996210992314,38.001873797172486,1.0
17.628536224078346,0.003369575668489097,6.199835804291567,25.110270170563673,37.75275087680406,1.0
6.7959046240836685,0.009572000644494524,4.282908363292145,25.87171513481307,40.285682879350645,1.0
6.453969588924698,0.0036257847651251706,4.173353433775423,13.674141669238894,38.424888703192,1.0
8.935425470284736,0.0026004618566061385,4.614211403778273,14.575079682586885,39.27096820378897,1.0
18.345882350560874,0.0024508391888669948,6.311181454883194,22.816051944088795,38.977459840580906,1.0
11.376144459900484,0.006726948526473011,5.108844652277996,28.405950596858336,38.93825590741815,1.0
19.507747124976486,0.0047312853080247715,6.571095133414964,32.86389555442186,37.41861221262139,1.0
11.525265919298773,0.0029560846702559487,5.086653287328453,17.776754929351664,38.596797075120946,1.0
19.27555893478451,0.007961641614406328,6.601360405230853,49.41695483640164,39.12812616466299,1.0
1.452454091310122,0.009830404587065997,2.465086677533461,7.387739947118433,27.048464025290887,1.0
10.745774951371125,0.007432022781828747,5.000927088219182,29.475807935843985,39.348036859403976,1.0
4.120928201791937,0.009365627472440938,3.776900690794937,17.857492841283612,38.650536029309706,1.0
2.0198971616920867,0.00552149747592175,2.5423175103870594,6.870328403626145,31.482309488809747,1.0
2.0328969457533965,0.009726175484026302,3.3841440067591453,10.311079876941161,27.655559896905523,1.0
12.121248638691425,0.006200140380688084,5.239494804300097,27.958523917558008,38.61416645440135,1.0
15.798821126095623,0.004054366044011536,5.879945346903232,25.54641446534788,37.65235123488493,1.0
2.291593987910079,0.006935915973805241,3.235285270016309,9.126075190138005,29.848080906203904,1.0
10.117968714047526,0.0024821305289630087,4.826507628994226,15.470063112892236,39.40579122729629,1.0
15.462551830306198,0.0027221738240858218,5.795456109873629,20.966614408724297,38.628269000078134,1.0
7.7999702060526666,0.008585303497796619,4.463138345492031,26.1916585928663,39.961301828311775,1.0
19.97745849980733,0.00959086362555137,6.771737575760448,60.81565630755014,40.108099559123026,1.0
2.245022290980309,0.006695081935224101,3.1126913387892325,8.72299722054678,30.110332127243716,1.0
7.187987303332947,0.005164412896252334,4.319409691356783,17.35922177611202,38.45661387233883,1.0
6.848147876733817,0.002530139843220992,4.236601765768085,12.549115842447874,39.65794248389306,1.0
18.03338907139861,0.0018637177602955004,6.243041753367803,21.00154195587719,40.81603861189965,1.0
11.836141157209232,0.008153461153273879,5.214124140149218,34.24660542635965,39.67520167256169,1.0
2.535611639357805,0.009320725273102817,3.477889477061515,12.50690473620367,33.16372281260045,1.0
19.40559982350724,0.005481228842515101,6.569137160505667,36.338684228783244,37.6930439759429,1.0
17.90329155925004,0.005985382789366318,6.3032936813711,36.51358287117335,38.046806885938054,1.0
16.534032573096134,0.0012854502760085507,5.962879837074206,18.634180504000973,43.91513528419285,1.0
8.062427977019343,0.002847036690003397,4.458721446542565,14.141599074513895,38.97075305467581,1.0
16.889769895984344,0.007555341696532445,6.147445222029997,42.350740925911346,39.017759019006135,1.0
